input_rxcui	input_tty	input_name	n_ingredients	ingredient_rxcui	ingredient_name	ingredient_umlscui
1298226	SCD	Dexchlorpheniramine maleate 0.2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution	2	8896	Pseudoephedrine	C0033798
835909	SBD	cyclosporine, modified 25 MG Oral Capsule [Neoral]	1	3008	Cyclosporine	C0010592
607038	SBD	pregabalin 75 MG Oral Capsule [Lyrica]	1	187832	pregabalin	C0657912
1251495	SBD	84 HR Estradiol 0.00208 MG/HR / norethindrone acetate 0.00583 MG/HR Transdermal Patch [Combipatch]	2	7514	Norethindrone	C0028356
1251495	SBD	84 HR Estradiol 0.00208 MG/HR / norethindrone acetate 0.00583 MG/HR Transdermal Patch [Combipatch]	2	4083	Estradiol	C0014912
310324	SCD	ferrous sulfate 325 MG Delayed Release Oral Tablet	1	24947	ferrous sulfate	C0060282
1296792	SBDG	Ortho Evra Transdermal Product	2	4124	Ethinyl Estradiol	C0015011
1296792	SBDG	Ortho Evra Transdermal Product	2	326374	norelgestromin	C1120952
830839	SBD	24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Cardizem]	1	3443	Diltiazem	C0012373
1246317	SBD	60 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]	2	19831	Budesonide	C0054201
1246317	SBD	60 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]	2	25255	formoterol	C0060657
539817	SBD	solifenacin succinate 5 MG Oral Tablet [VESICARE]	1	322167	Solifenacin	C1099677
866912	SBD	Colesevelam hydrochloride 625 MG Oral Tablet [Welchol]	1	141626	colesevelam	C0541155
1298324	SCD	12 HR Dextromethorphan Hydrobromide 30 MG / Guaifenesin 600 MG Extended Release Oral Tablet	2	5032	Guaifenesin	C0018305
1298324	SCD	12 HR Dextromethorphan Hydrobromide 30 MG / Guaifenesin 600 MG Extended Release Oral Tablet	2	3289	Dextromethorphan	C0011816
847743	SBDC	lopinavir 100 MG / Ritonavir 25 MG [Kaletra]	2	195088	lopinavir	C0674432
847743	SBDC	lopinavir 100 MG / Ritonavir 25 MG [Kaletra]	2	85762	Ritonavir	C0292818
312941	SCD	Sertraline 50 MG Oral Tablet	1	36437	Sertraline	C0074393
1180459	SBDG	Miralax Oral Product	1	221147	POLYETHYLENE GLYCOL 3350	C0724672
992460	SCD	Promethazine Hydrochloride 25 MG/ML Injectable Solution	1	8745	Promethazine	C0033405
992447	SCD	Promethazine Hydrochloride 25 MG Oral Tablet	1	8745	Promethazine	C0033405
645884	SBD	Somatropin 5 MG/ML Injectable Solution [Omnitrope]	1	61148	Somatropin	C0169964
749841	SBD	Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT]	2	5487	Hydrochlorothiazide	C0020261
749841	SBD	Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT]	2	73494	telmisartan	C0248719
849049	SBD	lamotrigine 100 MG Disintegrating Oral Tablet [Lamictal]	1	28439	lamotrigine	C0064636
861748	SCD	Glyburide 2.5 MG / Metformin hydrochloride 500 MG Oral Tablet	2	4815	Glyburide	C0017628
861748	SCD	Glyburide 2.5 MG / Metformin hydrochloride 500 MG Oral Tablet	2	6809	Metformin	C0025598
581574	SBD	Cefixime 20 MG/ML Oral Suspension [Suprax]	1	25033	Cefixime	C0060400
1014577	SBD	12 HR cetirizine hydrochloride 5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet [Cetiri-D]	2	8896	Pseudoephedrine	C0033798
1014577	SBD	12 HR cetirizine hydrochloride 5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet [Cetiri-D]	2	20610	Cetirizine	C0055147
992780	SCD	Miconazole Nitrate 100 MG Vaginal Suppository	1	6932	Miconazole	C0025942
749861	BPCK	{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho-Cyclen 28 Day]	3	31994	norgestimate	C0068992
749861	BPCK	{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho-Cyclen 28 Day]	3	4124	Ethinyl Estradiol	C0015011
749861	BPCK	{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho-Cyclen 28 Day]	3	748794	Inert Ingredients	C1968272
1112250	SBD	12 HR desloratadine 2.5 MG / Pseudoephedrine sulfate 120 MG Extended Release Oral Tablet [Clarinex-D]	2	275635	desloratadine	C0908935
1112250	SBD	12 HR desloratadine 2.5 MG / Pseudoephedrine sulfate 120 MG Extended Release Oral Tablet [Clarinex-D]	2	8896	Pseudoephedrine	C0033798
199903	SCD	Hydrochlorothiazide 12.5 MG Oral Capsule	1	5487	Hydrochlorothiazide	C0020261
854901	SCD	Bisoprolol Fumarate 10 MG Oral Tablet	1	19484	Bisoprolol	C0053799
854878	SBD	Zolpidem tartrate 5 MG Oral Tablet [Ambien]	1	39993	zolpidem	C0078839
199890	SCD	topiramate 200 MG Oral Tablet	1	38404	topiramate	C0076829
899513	SBD	24 HR dexmethylphenidate hydrochloride 5 MG Extended Release Oral Capsule [Focalin]	1	352372	dexmethylphenidate	C1169997
309696	SCD	Dexamethasone 10 MG/ML Injectable Solution	1	3264	Dexamethasone	C0011777
830717	SCD	docosahexaenoic acid 200 MG / Eicosapentaenoic Acid 300 MG / Vitamin E 1 UNT Oral Capsule	3	11256	Vitamin E	C0042874
830717	SCD	docosahexaenoic acid 200 MG / Eicosapentaenoic Acid 300 MG / Vitamin E 1 UNT Oral Capsule	3	73	Docosahexaenoate	C0000464
830717	SCD	docosahexaenoic acid 200 MG / Eicosapentaenoic Acid 300 MG / Vitamin E 1 UNT Oral Capsule	3	618597	Eicosapentaenoate	C1370123
1100457	SCD	Pyridoxine Hydrochloride 25 MG Oral Tablet	1	684879	pyridoxine	C0034272
895487	SCD	Fluticasone propionate 0.00005 MG/MG Topical Ointment	1	41126	fluticasone	C0082607
895384	SBD	Erythromycin Ethylsuccinate 40 MG/ML / Sulfisoxazole 120 MG/ML Oral Suspension [E.S.P.]	2	10207	Sulfisoxazole	C0038745
895384	SBD	Erythromycin Ethylsuccinate 40 MG/ML / Sulfisoxazole 120 MG/ML Oral Suspension [E.S.P.]	2	4053	Erythromycin	C0014806
854236	SBD	0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]	1	67108	Enoxaparin	C0206460
212448	SBD	valacyclovir 1000 MG Oral Tablet [Valtrex]	1	73645	valacyclovir	C0249458
810002	SBD	lacosamide 50 MG Oral Tablet [Vimpat]	1	623400	lacosamide	C0893761
997422	SBD	Fexofenadine hydrochloride 180 MG Oral Tablet [Allegra]	1	87636	fexofenadine	C0296800
577057	SCD	72 HR Fentanyl 0.012 MG/HR Transdermal Patch	1	4337	Fentanyl	C0015846
103457	SCD	Fluocinonide 0.0005 MG/MG Topical Ointment	1	4462	Fluocinonide	C0016299
828320	SCD	Cyclobenzaprine hydrochloride 5 MG Oral Tablet	1	21949	cyclobenzaprine	C0056732
1543390	SCD	Benzoyl Peroxide 44 MG/ML Medicated Liquid Soap	1	1418	Benzoyl Peroxide	C0005088
1000126	SCD	medroxyprogesterone acetate 150 MG/ML Injectable Suspension	1	6691	Medroxyprogesterone	C0025147
312243	SCD	Paroxetine 30 MG Oral Tablet	1	32937	Paroxetine	C0070122
352086	SBD	desloratadine 5 MG Oral Tablet [Clarinex]	1	275635	desloratadine	C0908935
309115	SCD	Cephalexin 250 MG Oral Tablet	1	2231	Cephalexin	C0007716
308907	SCD	Calcium Carbonate 500 MG Chewable Tablet	1	1897	Calcium Carbonate	C0006681
860195	SBD	onabotulinumtoxinA 100 UNT/ML Injectable Solution [Botox]	1	860189	onabotulinumtoxinA	C2719767
702050	SCD	carbamide peroxide 65 MG/ML Otic Solution	1	47686	carbamide peroxide	C0108342
1358993	SBD	Brompheniramine Maleate 0.4 MG/ML / Dextromethorphan Hydrobromide 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Bromfed DM]	3	8896	Pseudoephedrine	C0033798
1358993	SBD	Brompheniramine Maleate 0.4 MG/ML / Dextromethorphan Hydrobromide 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Bromfed DM]	3	3289	Dextromethorphan	C0011816
1358993	SBD	Brompheniramine Maleate 0.4 MG/ML / Dextromethorphan Hydrobromide 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Bromfed DM]	3	1767	Brompheniramine	C0006246
639888	SBD	emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet [Truvada]	2	276237	emtricitabine	C0909839
639888	SBD	emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet [Truvada]	2	300195	tenofovir disoproxil	C0963398
285127	SBD	ziprasidone 20 MG Oral Capsule [Geodon]	1	115698	ziprasidone	C0380393
864718	SCD	Methadone Hydrochloride 5 MG Oral Tablet	1	6813	Methadone	C0025605
314199	SCD	Paroxetine 20 MG Oral Tablet	1	32937	Paroxetine	C0070122
853202	SBD	24 HR quetiapine 50 MG Extended Release Oral Tablet [Seroquel]	1	51272	quetiapine	C0123091
686443	SBD	24 HR paliperidone 6 MG Extended Release Oral Tablet [Invega]	1	679314	paliperidone	C0753678
310384	SCD	Fluoxetine 10 MG Oral Capsule	1	4493	Fluoxetine	C0016365
854894	SCD	Zolpidem tartrate 6.25 MG Extended Release Oral Tablet	1	39993	zolpidem	C0078839
855926	SCD	Diclofenac Sodium 75 MG Delayed Release Oral Tablet	1	3355	Diclofenac	C0012091
1091500	SBD	Methylphenidate Hydrochloride 5 MG Oral Tablet [Ritalin]	1	6901	Methylphenidate	C0025810
905225	SCD	Hydralazine Hydrochloride 25 MG Oral Tablet	1	5470	Hydralazine	C0020223
402092	SBD	Cyclosporine 0.5 MG/ML Ophthalmic Suspension [Restasis]	1	3008	Cyclosporine	C0010592
752882	SBDF	Diclofenac Topical Gel [Voltaren]	1	3355	Diclofenac	C0012091
198211	SCD	Simvastatin 40 MG Oral Tablet	1	36567	Simvastatin	C0074554
108329	SBD	Ketoconazole 20 MG/ML Topical Cream [Nizoral]	1	6135	Ketoconazole	C0022625
207212	SBD	Omeprazole 20 MG Delayed Release Oral Capsule [Prilosec]	1	7646	Omeprazole	C0028978
213088	SBD	Lamivudine 150 MG / Zidovudine 300 MG Oral Tablet [Combivir]	2	68244	Lamivudine	C0209738
213088	SBD	Lamivudine 150 MG / Zidovudine 300 MG Oral Tablet [Combivir]	2	11413	Zidovudine	C0043474
308693	SCD	Benzoyl Peroxide 50 MG/ML Topical Cream	1	1418	Benzoyl Peroxide	C0005088
830795	SCD	24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule	1	3443	Diltiazem	C0012373
199387	SCD	Risperidone 1 MG/ML Oral Solution	1	35636	Risperidone	C0073393
831215	SBD	24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Dilt]	1	3443	Diltiazem	C0012373
966282	SBD	Levothyroxine Sodium 0.088 MG Oral Tablet [Synthroid]	1	10582	levothyroxine	C0040165
205906	SBD	Griseofulvin 250 MG Oral Tablet [Gris-PEG]	1	5021	Griseofulvin	C0018242
404186	SBD	sennosides, USP 8.6 MG Oral Tablet [Senokot]	1	36387	sennosides, USP	C0074332
214041	SBD	Antipyrine 54 MG/ML / Benzocaine 14 MG/ML Otic Solution [Aurodex]	2	1001	Antipyrine	C0003420
214041	SBD	Antipyrine 54 MG/ML / Benzocaine 14 MG/ML Otic Solution [Aurodex]	2	1399	Benzocaine	C0005059
616238	SBD	insulin detemir 100 UNT/ML Injectable Solution [Levemir]	1	139825	insulin detemir	C0537270
608692	SBD	desloratadine 2.5 MG Disintegrating Oral Tablet [Clarinex]	1	275635	desloratadine	C0908935
1053697	SCD	Nystatin 100 UNT/MG / Triamcinolone Acetonide 0.001 MG/MG Topical Ointment	2	10759	Triamcinolone	C0040864
1053697	SCD	Nystatin 100 UNT/MG / Triamcinolone Acetonide 0.001 MG/MG Topical Ointment	2	7597	Nystatin	C0028741
107078	SCD	Folic Acid 0.4 MG Oral Capsule	1	4511	Folic Acid	C0016410
861226	SBD	24 HR Amphetamine aspartate 5 MG / Amphetamine Sulfate 5 MG / Dextroamphetamine saccharate 5 MG / Dextroamphetamine Sulfate 5 MG Extended Release Oral Capsule [Adderall]	2	3288	Dextroamphetamine	C0011812
861226	SBD	24 HR Amphetamine aspartate 5 MG / Amphetamine Sulfate 5 MG / Dextroamphetamine saccharate 5 MG / Dextroamphetamine Sulfate 5 MG Extended Release Oral Capsule [Adderall]	2	725	Amphetamine	C0002658
198190	SCD	Ranitidine 150 MG Oral Capsule	1	9143	Ranitidine	C0034665
1047881	SCD	Hyoscyamine Sulfate 0.025 MG/ML Oral Solution	1	153970	Hyoscyamine	C0596004
201126	SBD	Ibuprofen 200 MG Oral Tablet [Motrin]	1	5640	Ibuprofen	C0020740
104784	SBD	Risperidone 4 MG Oral Tablet [Risperdal]	1	35636	Risperidone	C0073393
1243843	SBD	24 HR Metformin hydrochloride 1000 MG / sitagliptin 50 MG Extended Release Oral Tablet [Janumet]	2	593411	sitagliptin	C1565750
1243843	SBD	24 HR Metformin hydrochloride 1000 MG / sitagliptin 50 MG Extended Release Oral Tablet [Janumet]	2	6809	Metformin	C0025598
198542	SCD	Calcium Carbonate 500 MG / Vitamin D 200 UNT Oral Tablet	2	11253	Vitamin D	C0042866
198542	SCD	Calcium Carbonate 500 MG / Vitamin D 200 UNT Oral Tablet	2	1897	Calcium Carbonate	C0006681
575628	SBDC	Regular Insulin, Human 500 UNT/ML [Humulin R]	1	253182	Regular Insulin, Human	C0795635
892251	SCD	Levothyroxine Sodium 0.2 MG Oral Tablet	1	10582	levothyroxine	C0040165
199245	SCD	glimepiride 1 MG Oral Tablet	1	25789	glimepiride	C0061323
198193	SCD	Ranitidine 300 MG Oral Tablet	1	9143	Ranitidine	C0034665
209326	SBD	Nicotine 2 MG Chewing Gum [Nicorette]	1	7407	Nicotine	C0028040
312773	SCD	Ranitidine 75 MG Oral Tablet	1	9143	Ranitidine	C0034665
197903	SCD	Lovastatin 10 MG Oral Tablet	1	6472	Lovastatin	C0024027
725192	SCD	Calcium Citrate 200 MG / Vitamin D 200 UNT Oral Tablet	2	47613	Calcium Citrate	C0108101
725192	SCD	Calcium Citrate 200 MG / Vitamin D 200 UNT Oral Tablet	2	11253	Vitamin D	C0042866
313782	SCD	Acetaminophen 325 MG Oral Tablet	1	161	Acetaminophen	C0000970
701857	SBDF	Dapsone Topical Gel [Aczone]	1	3108	Dapsone	C0010980
351257	SCD	eplerenone 50 MG Oral Tablet	1	298869	eplerenone	C0961485
197818	SCD	Indomethacin 50 MG Oral Capsule	1	5781	Indomethacin	C0021246
856853	SCD	Amitriptyline Hydrochloride 75 MG Oral Tablet	1	704	Amitriptyline	C0002600
746763	SBD	200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Proventil]	1	435	Albuterol	C0001927
1049630	SCD	Diphenhydramine Hydrochloride 25 MG Oral Tablet	1	3498	Diphenhydramine	C0012522
311372	SCD	Loratadine 10 MG Oral Tablet	1	28889	Loratadine	C0065180
858071	SBD	Colchicine 0.6 MG Oral Tablet [Colcrys]	1	2683	Colchicine	C0009262
239191	SCD	Amoxicillin 50 MG/ML Oral Suspension	1	723	Amoxicillin	C0002645
1431286	SCD	Acetaminophen 300 MG / butalbital 50 MG / Caffeine 40 MG / Codeine Phosphate 30 MG Oral Capsule	4	19860	butalbital	C0054234
1431286	SCD	Acetaminophen 300 MG / butalbital 50 MG / Caffeine 40 MG / Codeine Phosphate 30 MG Oral Capsule	4	161	Acetaminophen	C0000970
1431286	SCD	Acetaminophen 300 MG / butalbital 50 MG / Caffeine 40 MG / Codeine Phosphate 30 MG Oral Capsule	4	1886	Caffeine	C0006644
1431286	SCD	Acetaminophen 300 MG / butalbital 50 MG / Caffeine 40 MG / Codeine Phosphate 30 MG Oral Capsule	4	2670	Codeine	C0009214
1190225	SBD	120 ACTUAT Albuterol 0.1 MG/ACTUAT / Ipratropium Bromide 0.02 MG/ACTUAT Metered Dose Inhaler [Combivent]	2	435	Albuterol	C0001927
1190225	SBD	120 ACTUAT Albuterol 0.1 MG/ACTUAT / Ipratropium Bromide 0.02 MG/ACTUAT Metered Dose Inhaler [Combivent]	2	7213	Ipratropium	C0027235
260376	SCD	Terazosin 10 MG Oral Capsule	1	37798	Terazosin	C0076107
706829	SBD	Risperidone 25 MG/ML Injectable Suspension [Risperdal]	1	35636	Risperidone	C0073393
753477	BPCK	{21 (Ethinyl Estradiol 0.05 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ovcon 50 28 Day]	3	7514	Norethindrone	C0028356
753477	BPCK	{21 (Ethinyl Estradiol 0.05 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ovcon 50 28 Day]	3	4124	Ethinyl Estradiol	C0015011
753477	BPCK	{21 (Ethinyl Estradiol 0.05 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ovcon 50 28 Day]	3	748794	Inert Ingredients	C1968272
209026	SBD	felbamate 400 MG Oral Tablet [Felbatol]	1	24812	felbamate	C0060135
856535	SCD	24 HR Propranolol Hydrochloride 60 MG Extended Release Oral Capsule	1	8787	Propranolol	C0033497
213320	SBD	Ciprofloxacin 2 MG/ML / Hydrocortisone 10 MG/ML Otic Suspension [Cipro HC]	2	5492	Hydrocortisone	C0020268
213320	SBD	Ciprofloxacin 2 MG/ML / Hydrocortisone 10 MG/ML Otic Suspension [Cipro HC]	2	2551	Ciprofloxacin	C0008809
855906	SCD	Diclofenac Sodium 50 MG Delayed Release Oral Tablet	1	3355	Diclofenac	C0012091
349195	SCD	Clonazepam 0.25 MG Disintegrating Oral Tablet	1	2598	Clonazepam	C0009011
205562	SBD	Estramustine 140 MG Oral Capsule [Emcyt]	1	4089	Estramustine	C0014921
861824	SBD	Metformin hydrochloride 850 MG / pioglitazone 15 MG Oral Tablet [Actoplus Met]	2	33738	pioglitazone	C0071097
861824	SBD	Metformin hydrochloride 850 MG / pioglitazone 15 MG Oral Tablet [Actoplus Met]	2	6809	Metformin	C0025598
856724	SCD	Propranolol Hydrochloride 4 MG/ML Oral Solution	1	8787	Propranolol	C0033497
213126	SBD	rituximab 10 MG/ML Injectable Solution [Rituxan]	1	121191	rituximab	C0393022
1245424	SBD	6 ML HYLAN G-F 20 8 MG/ML Prefilled Syringe [Synvisc]	1	284637	HYLAN G-F 20	C0939234
1190334	SBD	24 HR Fexofenadine hydrochloride 180 MG / Pseudoephedrine Hydrochloride 240 MG Extended Release Oral Tablet [Wal-Fex D]	2	87636	fexofenadine	C0296800
1190334	SBD	24 HR Fexofenadine hydrochloride 180 MG / Pseudoephedrine Hydrochloride 240 MG Extended Release Oral Tablet [Wal-Fex D]	2	8896	Pseudoephedrine	C0033798
311277	SCD	lansoprazole 30 MG Delayed Release Oral Capsule	1	17128	lansoprazole	C0050940
313797	SCD	Amoxicillin 25 MG/ML Oral Suspension	1	723	Amoxicillin	C0002645
404473	SBD	moxifloxacin 5 MG/ML Ophthalmic Solution [Vigamox]	1	139462	moxifloxacin	C0536495
198467	SCD	Aspirin 325 MG Delayed Release Oral Tablet	1	1191	Aspirin	C0004057
979466	SBD	Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar]	2	5487	Hydrochlorothiazide	C0020261
979466	SBD	Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar]	2	52175	Losartan	C0126174
245136	SCD	72 HR Fentanyl 0.1 MG/HR Transdermal Patch	1	4337	Fentanyl	C0015846
403126	SBDF	Acyclovir Topical Cream [Zovirax]	1	281	Acyclovir	C0001367
198191	SCD	Ranitidine 150 MG Oral Tablet	1	9143	Ranitidine	C0034665
105403	SCD	Methylprednisolone 125 MG/ML Injectable Solution	1	6902	Methylprednisolone	C0025815
1090860	SBD	Acetaminophen 500 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Tylenol Sinus]	2	161	Acetaminophen	C0000970
1090860	SBD	Acetaminophen 500 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Tylenol Sinus]	2	8896	Pseudoephedrine	C0033798
866514	SCD	Metoprolol Tartrate 50 MG Oral Tablet	1	6918	Metoprolol	C0025859
979092	SCD	Hydroxychloroquine Sulfate 200 MG Oral Tablet	1	5521	Hydroxychloroquine	C0020336
404465	SBD	aprepitant 80 MG Oral Capsule [Emend]	1	358255	aprepitant	C1176306
665036	SBD	sitagliptin 100 MG Oral Tablet [Januvia]	1	593411	sitagliptin	C1565750
208270	SBD	Theophylline 200 MG Extended Release Oral Tablet [Theodur]	1	10438	Theophylline	C0039771
977904	SBD	12 HR Oxymorphone Hydrochloride 20 MG Extended Release Oral Tablet [Opana]	1	7814	Oxymorphone	C0030073
866021	SCD	Cyproheptadine hydrochloride 0.4 MG/ML Oral Solution	1	3013	Cyproheptadine	C0010620
404711	SBD	tadalafil 5 MG Oral Tablet [Cialis]	1	358263	tadalafil	C1176316
310900	SCD	Hydrocortisone 125 MG/ML Injectable Solution	1	5492	Hydrocortisone	C0020268
1310202	SBD	Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet [Vicodin]	2	161	Acetaminophen	C0000970
1310202	SBD	Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet [Vicodin]	2	5489	Hydrocodone	C0020264
401953	SCD	Risperidone 1 MG Disintegrating Oral Tablet	1	35636	Risperidone	C0073393
903884	SCD	Fluvoxamine Maleate 100 MG Oral Tablet	1	42355	Fluvoxamine	C0085228
200033	SCD	carvedilol 25 MG Oral Tablet	1	20352	carvedilol	C0054836
351762	SBD	valsartan 160 MG Oral Tablet [Diovan]	1	69749	valsartan	C0216784
315107	SCD	24 HR Glipizide 10 MG Extended Release Oral Tablet	1	4821	Glipizide	C0017642
543546	SCD	Nystatin 100000 UNT/ML Topical Cream	1	7597	Nystatin	C0028741
835603	SCD	tramadol hydrochloride 50 MG Oral Tablet	1	10689	Tramadol	C0040610
310459	SCD	Gemfibrozil 600 MG Oral Tablet	1	4719	Gemfibrozil	C0017245
200346	SCD	cefdinir 300 MG Oral Capsule	1	25037	cefdinir	C0060405
836292	SCD	345 ACTUAT Ipratropium Bromide 0.021 MG/ACTUAT Nasal Inhaler	1	7213	Ipratropium	C0027235
705921	SBD	Estrogens, Esterified (USP) 0.625 MG / Methyltestosterone 1.25 MG Oral Tablet [Covaryx]	2	6904	Methyltestosterone	C0025826
705921	SBD	Estrogens, Esterified (USP) 0.625 MG / Methyltestosterone 1.25 MG Oral Tablet [Covaryx]	2	214549	Estrogens, Esterified (USP)	C0717752
1178166	SBDG	PATANASE Nasal Product	1	135391	olopatadine	C0527189
890918	SBD	Estradiol 0.1 MG/ML Vaginal Cream [Estrace]	1	4083	Estradiol	C0014912
896185	SBD	60 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	2	36117	salmeterol	C0073992
896185	SBD	60 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	2	41126	fluticasone	C0082607
790267	SBD	24 HR Desvenlafaxine 100 MG Extended Release Oral Tablet [Pristiq]	1	734064	Desvenlafaxine	C1880288
204871	SCD	Ceftriaxone 350 MG/ML Injectable Solution	1	2193	Ceftriaxone	C0007561
1294621	SBD	bismuth subcitrate 140 MG / Metronidazole 125 MG / tetracycline hydrochloride 125 MG Oral Capsule [Pylera]	3	6922	Metronidazole	C0025872
1294621	SBD	bismuth subcitrate 140 MG / Metronidazole 125 MG / tetracycline hydrochloride 125 MG Oral Capsule [Pylera]	3	47181	bismuth subcitrate	C0106556
1294621	SBD	bismuth subcitrate 140 MG / Metronidazole 125 MG / tetracycline hydrochloride 125 MG Oral Capsule [Pylera]	3	10395	Tetracycline	C0039644
197984	SCD	Minocycline 100 MG Oral Capsule	1	6980	Minocycline	C0026187
756209	SCD	Zidovudine 10 MG/ML Oral Solution	1	11413	Zidovudine	C0043474
313800	SCD	Ampicillin 250 MG Oral Capsule	1	733	Ampicillin	C0002680
1085636	SCD	Triamcinolone Acetonide 0.001 MG/MG Topical Ointment	1	10759	Triamcinolone	C0040864
1308571	SBD	24 HR rivastigmine 0.554 MG/HR Transdermal Patch [Exelon]	1	183379	rivastigmine	C0649350
1597124	SBD	2500 MG Testosterone 0.01 MG/MG Topical Gel [Androgel]	1	10379	Testosterone	C0039601
996100	SBDF	Dutasteride / tamsulosin Oral Capsule [Jalyn]	2	77492	tamsulosin	C0257343
996100	SBDF	Dutasteride / tamsulosin Oral Capsule [Jalyn]	2	228790	Dutasteride	C0754659
197426	SCD	Acetaminophen 325 MG / butalbital 50 MG Oral Tablet	2	161	Acetaminophen	C0000970
197426	SCD	Acetaminophen 325 MG / butalbital 50 MG Oral Tablet	2	19860	butalbital	C0054234
993518	SCD	12 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet	1	42347	Bupropion	C0085208
966222	SCD	Levothyroxine Sodium 0.075 MG Oral Tablet	1	10582	levothyroxine	C0040165
753439	SBD	9 HR Methylphenidate 1.67 MG/HR Transdermal Patch [Daytrana]	1	6901	Methylphenidate	C0025810
847739	SBDC	lopinavir 200 MG / Ritonavir 50 MG [Kaletra]	2	85762	Ritonavir	C0292818
847739	SBDC	lopinavir 200 MG / Ritonavir 50 MG [Kaletra]	2	195088	lopinavir	C0674432
