drug	disease	classification	notes	drug_url	disease_url
WF10	hypertension			http://www.drugbank.ca/drugs/DB05389	http://www.disease-ontology.org/term/DOID%3A10763
WF10	systemic scleroderma			http://www.drugbank.ca/drugs/DB05389	http://www.disease-ontology.org/term/DOID%3A418
Zafirlukast	asthma			http://www.drugbank.ca/drugs/DB00549	http://www.disease-ontology.org/term/DOID%3A2841
Zidovudine	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB00495	http://www.disease-ontology.org/term/DOID%3A635
Zileuton	asthma	SYM	Pilot classification: disease-modifying; Pilot notes: oral, inhibitis leukotrienes	http://www.drugbank.ca/drugs/DB00744	http://www.disease-ontology.org/term/DOID%3A2841
Ziprasidone	Gilles de la Tourette syndrome			http://www.drugbank.ca/drugs/DB00246	http://www.disease-ontology.org/term/DOID%3A11119
Ziprasidone	bipolar disorder			http://www.drugbank.ca/drugs/DB00246	http://www.disease-ontology.org/term/DOID%3A3312
Ziprasidone	schizophrenia			http://www.drugbank.ca/drugs/DB00246	http://www.disease-ontology.org/term/DOID%3A5419
Zoledronate	Paget's disease of bone			http://www.drugbank.ca/drugs/DB00399	http://www.disease-ontology.org/term/DOID%3A5408
Zoledronate	bone cancer			http://www.drugbank.ca/drugs/DB00399	http://www.disease-ontology.org/term/DOID%3A184
Zoledronate	breast cancer			http://www.drugbank.ca/drugs/DB00399	http://www.disease-ontology.org/term/DOID%3A1612
Zoledronate	hematologic cancer			http://www.drugbank.ca/drugs/DB00399	http://www.disease-ontology.org/term/DOID%3A2531
Zoledronate	kidney cancer			http://www.drugbank.ca/drugs/DB00399	http://www.disease-ontology.org/term/DOID%3A263
Zoledronate	osteoporosis			http://www.drugbank.ca/drugs/DB00399	http://www.disease-ontology.org/term/DOID%3A11476
Zoledronate	prostate cancer			http://www.drugbank.ca/drugs/DB00399	http://www.disease-ontology.org/term/DOID%3A10283
Zolmitriptan	migraine			http://www.drugbank.ca/drugs/DB00315	http://www.disease-ontology.org/term/DOID%3A6364
Zolpidem	Parkinson's disease			http://www.drugbank.ca/drugs/DB00425	http://www.disease-ontology.org/term/DOID%3A14330
Zolpidem	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB00425	http://www.disease-ontology.org/term/DOID%3A3083
Zolpidem	multiple sclerosis			http://www.drugbank.ca/drugs/DB00425	http://www.disease-ontology.org/term/DOID%3A2377
Zolpidem	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00425	http://www.disease-ontology.org/term/DOID%3A7148
Zolpidem	systemic scleroderma			http://www.drugbank.ca/drugs/DB00425	http://www.disease-ontology.org/term/DOID%3A418
Zonisamide	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00909	http://www.disease-ontology.org/term/DOID%3A1826
Zopiclone	multiple sclerosis			http://www.drugbank.ca/drugs/DB01198	http://www.disease-ontology.org/term/DOID%3A2377
Zopiclone	schizophrenia			http://www.drugbank.ca/drugs/DB01198	http://www.disease-ontology.org/term/DOID%3A5419
